461.616931529767,466.561421490744,0,10095.3056520526,10.7068668637352
460.493853276476,465.867301286575,0,10075.1974460392,10.7069614766101
459.372308745451,465.417621692762,0,10055.9001172406,10.707072786992
458.251099138028,464.982258766592,0,10037.2591860187,10.7072119266677
457.129888112307,464.565521234162,0,10019.3321037032,10.707358489167
456.008115535218,464.159973025034,0,10001.7308553652,10.7075050537603
454.885137985405,463.755795840091,0,9983.93048146099,10.7076534757354
453.760416426786,463.34408752317,0,9965.77145371097,10.7077981892287
452.633452718579,462.924601994293,0,9947.5184381454,10.7079429047634
451.503760260657,462.508018167774,0,9929.54939947627,10.7080876223395
450.370974229307,462.10071301759,0,9912.19347880117,10.708232341957
449.234894036724,461.709786425673,0,9895.44591287989,10.7083770636161
448.095462871633,461.326876427723,0,9878.80078242568,10.708518076427
446.952648125418,460.944859566139,0,9862.46431517042,10.7086572357065
445.806693482968,460.576167295409,0,9846.71746936569,10.7087945413788
444.657644493681,460.218175699954,0,9831.44027254987,10.7089281378509
443.505968193392,459.868262830953,0,9816.36361099826,10.70905988052
442.352260073817,459.519184232397,0,9801.08879354142,10.709187913749
441.196891923607,459.163111267452,0,9785.75244809687,10.7093103818109
440.040013217736,458.811029743169,0,9770.69166135835,10.7094291401155
438.882018942191,458.462609167787,0,9755.56972471741,10.7095478997948
437.723507930862,458.108907631658,0,9740.21847580385,10.7096648051968
436.564891786678,457.751243075504,0,9724.7657563315,10.709783567604
435.406472869912,457.389577984959,0,9709.17484029266,10.709898619997
434.248726836267,457.026740955459,0,9693.54807403986,10.7100173851108
433.091802889843,456.66122377239,0,9677.68566268007,10.7101324401258
431.936024410335,456.283335618161,0,9661.0654587996,10.7102493521884
430.781512605389,455.885866975267,0,9643.53336816502,10.7103662655832
429.628536927249,455.465413937632,0,9625.22610879259,10.7104831803103
428.477203834362,455.034095785017,0,9606.87713450973,10.7105982405488
427.327673940544,454.610407752824,0,9589.10013917275,10.7107170137612
426.180123708829,454.201240179599,0,9571.84699397464,10.7108339324851
425.034740111632,453.799703464232,0,9556.02888046706,10.7109508525413
423.891717652939,453.459134708801,0,9541.53073458723,10.7110714857418
422.751255596394,453.118661398645,0,9526.98413264682,10.7111902644327
421.613555481845,452.77750784493,0,9512.52525501209,10.711310900448
420.478824715988,452.441300157102,0,9498.37905415252,10.7114315378816
419.347233694698,452.112269765411,0,9484.48699903651,10.711554032727
418.218954840173,451.78623325118,0,9470.52953261568,10.7116746730193
417.094143021384,451.453640469021,0,9456.18589617661,10.7117990268051
415.97291935039,451.112245778225,0,9441.60725161084,10.711923382098
414.855394636811,450.767327768818,0,9426.9740729006,10.712047738898
413.741651646001,450.42056142412,0,9412.22888151335,10.7121739533107
412.631748417757,450.073086854098,0,9397.50506235706,10.7123001692759
411.525721068307,449.723995187316,0,9382.5896588316,10.7124282429451
410.423584966047,449.36554456089,0,9367.1722957372,10.7125544620382
409.325341183488,448.993365177051,0,9351.27504945488,10.7126825388814
408.230965197997,448.6115911206,0,9334.79404752643,10.7128106173233
407.140022828629,448.215527996883,0,9317.9507983923,10.712940553608
406.05112149082,447.811343656496,0,9300.89982600417,10.713070491538
404.964295904294,447.405692009502,0,9284.03508202778,10.7132004311134
403.879641806591,447.012318349011,0,9267.57316316548,10.7133303723343
402.797236720611,446.620810898185,0,9251.22369124403,10.7134621715391
401.71716353782,446.231635584707,0,9234.80775786063,10.7135939724368
400.639496071586,445.83622540585,0,9218.00775287871,10.7137257750273
399.564308546781,445.428532555316,0,9200.70396443224,10.7138575793107
398.49166741838,445.010434891007,0,9183.02547879459,10.7139912417213
397.421638855074,444.583392817925,0,9165.34534320969,10.7141249058729
396.354284573906,444.206485295329,0,9151.2303388376,10.7142585717654
395.289664305773,443.865983436723,0,9136.89661619544,10.7143940959062
394.227830765145,443.518885313279,0,9122.21975967276,10.7145296218368
393.168835664939,443.162560857921,0,9107.1650268893,10.7146651495572
392.112725577627,442.797729040168,0,9091.96375414811,10.7148006790675
391.059542377484,442.43323231041,0,9076.78789142997,10.7149362103676
390.009326174982,442.0702585384,0,9061.85671758407,10.7150736000877
388.962104272965,441.714887339204,0,9047.24423640256,10.7152128483025
387.917909416852,441.368199848965,0,9033.03619820415,10.7153502417262
386.876766795914,441.029297980355,0,9018.98126051063,10.7154876369893
385.838698626582,440.689796674731,0,9004.80292255408,10.715626890822
384.80372963864,440.343163160023,0,8990.21192595561,10.7157680033
383.771872005742,439.984630655333,0,8975.10786006507,10.715907260937
382.743144822414,439.613194587857,0,8959.51770257705,10.7160483772701
381.717562978288,439.230830791178,0,8943.52549237083,10.7161894955435
380.695140231408,438.838994517241,0,8927.1346455334,10.7163306157574
379.675889259736,438.435916152918,0,8910.3085506669,10.7164735947951
378.659822282796,438.022730157933,0,8893.15855006292,10.7166147189155
377.646954194172,437.603124452135,0,8875.80062005948,10.7167595588463
376.63728815353,437.178995454098,0,8858.34636197228,10.7169025438598
375.630836421828,436.754248548975,0,8840.91950417554,10.7170473878525
374.62762566417,436.328942861574,0,8823.44255901757,10.717190376876
373.627707422731,435.900865296188,0,8805.79124353151,10.7173333678916
372.631147272875,435.466845362124,0,8789.0569470945,10.7174763608993
371.638020959214,435.10277762541,0,8774.90816279303,10.7176212129903
370.648320839913,434.756722433381,0,8761.58401760284,10.7177642100083
369.661906345759,434.479137286495,0,8751.31786816276,10.7179090661617
368.678626907502,434.228827641274,0,8741.05343393388,10.7180520671901
367.69832350491,433.977976353814,0,8730.70517020533,10.718195070211
366.720828671648,433.722745431501,0,8720.15066119854,10.7183399324452
365.745962650611,433.461812769507,0,8709.32597454812,10.7184829394768
364.773530954583,433.19282898747,0,8698.1803588121,10.7186259485008
363.803325926969,432.918164824803,0,8686.960389707,10.7187708168164
362.835130170178,432.643421905375,0,8675.78870965634,10.7189138298513
361.868719270684,432.37167537509,0,8664.88361840288,10.7190568448789
360.903866586467,432.108010840981,0,8654.24810188916,10.7192017192762
359.940349038101,431.8492487995,0,8643.76172937616,10.719344738315
358.977951910815,431.592435684413,0,8633.3245117726,10.7194877593465
358.016472843706,431.336241249936,0,8622.85930151225,10.7196326398258
357.055752208017,431.081271147837,0,8612.59569124982,10.7197756648688
356.095918578258,430.827616132762,0,8602.18132810644,10.7199186919046
355.13687228314,430.56841382652,0,8591.50191138149,10.7200635784663
354.178466238621,430.300491522938,0,8580.47518271045,10.7202066095139
353.22057330749,430.024388922161,0,8569.0636683373,10.7203496425545
352.263087746776,429.737670253541,0,8557.22533008619,10.720492677588
